const,cast,cast_id,cover_url,genres,plot,rating,title,year
3322940,"Annabelle Wallis, Ward Horton, Tony Amendola","['1834115', '1782235', '0024593', '0005569', '0641747', '0397788', '1426686', '0111179', '3170042', '5145655']","https://m.media-amazon.com/images/M/MV5BOTQwZmQyYzEtODk5ZC00OTY3LWExMjAtYzRjNWFhNGM3MzBlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg","Horror, Mystery, Thriller",A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,5.4,Annabelle,2014
72271,"Marilyn Burns, Allen Danziger, Paul A. Partain","['0122782', '0200758', '0663935', '0883211', '0573374', '0623605', '0796842', '0360815', '0240811', '0183847']","https://m.media-amazon.com/images/M/MV5BZDI3OWE0ZWMtNGJjOS00N2E4LWFiOTAtZjQ4OTNiNzIwN2NkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Horror,Two siblings and three of their friends en route to visit their grandfather's grave in Texas end up falling victim to a family of cannibalistic psychopaths.,7.5,The Texas Chain Saw Massacre,1974
253556,"Christian Bale, Matthew McConaughey, Izabella Scorupco","['0000288', '0000190', '0001713', '0124930', '0610187', '0447986', '0796502', '0219329', '0444676', '0562793']","https://m.media-amazon.com/images/M/MV5BZTU1ZGE0NmUtZWZjYS00YTI2LTkyMDItNGJlNDM3NjhkMDEwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",6.2,Reign of Fire,2002
402022,"Charlize Theron, Marton Csokas, Jonny Lee Miller","['0000234', '0190744', '0001538', '0645683', '0000531', '0000592', '0912396', '0157410', '0455895', '0430667']","https://m.media-amazon.com/images/M/MV5BMTc2Mzg0NjA2N15BMl5BanBnXkFtZTcwOTc5NjQzMw@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Drama","Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.",5.5,Æon Flux,2005
2120120,"Adam Sandler, Kevin James, Michelle Monaghan","['0001191', '0416673', '1157358', '0227759', '1265802', '3292692', '0004051', '0000293', '0005105', '0000101']","https://m.media-amazon.com/images/M/MV5BMTYxMzM4NDY5N15BMl5BanBnXkFtZTgwNzg1NTI3MzE@._V1_SY150_CR3,0,101,150_.jpg","Action, Comedy, Sci-Fi","When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.",5.6,Pixels,2015
1790886,"Will Ferrell, Zach Galifianakis, Jason Sudeikis","['0002071', '0302108', '0837177', '0001518', '0478762', '1807222', '0001475', '0000101', '0004051', '0555462']","https://m.media-amazon.com/images/M/MV5BMTY0NjI3MzM2Nl5BMl5BanBnXkFtZTcwNDgxNjA5Nw@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.,6.1,The Campaign,2012
117913,"Matthew McConaughey, Sandra Bullock, Samuel L. Jackson","['0000190', '0000113', '0000168', '0000228', '0001624', '0001165', '0002084', '0000661', '0000662', '0001526']","https://m.media-amazon.com/images/M/MV5BOWExZTg4ZWYtOTQxMi00YWZkLTkxYzgtOTg1MTUxNzNiNDcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Crime, Drama, Thriller","In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan.",7.4,A Time to Kill,1996
816442,"Roger Allam, Sophie Nélisse, Heike Makatsch","['0019885', '4563869', '0538443', '6065914', '0486124', '0718030', '0088744', '0001691', '0001833', '3359746']","https://m.media-amazon.com/images/M/MV5BOTE3NzkyMjAyNF5BMl5BanBnXkFtZTgwMDc5MTE0MDE@._V1_SX101_CR0,0,101,150_.jpg","Drama, War","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",7.6,The Book Thief,2013
1758830,"Paul Rudd, Leslie Mann, Maude Apatow","['0748620', '0005182', '2654829', '2957717', '0781981', '1754239', '0806912', '1083271', '2304722', '0277813']","https://m.media-amazon.com/images/M/MV5BNzQxMDQ1NjA4N15BMl5BanBnXkFtZTcwNTE5MjQ3OA@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Romance","Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",6.2,This Is 40,2012
2554274,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston","['1985859', '1567113', '1089991', '0402271', '0064769', '1218607', '0394012', '0427964', '0404993', '0336489']","https://m.media-amazon.com/images/M/MV5BNTY2OTI5MjAyOV5BMl5BanBnXkFtZTgwNTkzMjQ0NDE@._V1_SX101_CR0,0,101,150_.jpg","Drama, Fantasy, Horror","In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.",6.5,Crimson Peak,2015
1262416,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech","['1423955', '0413996', '1501624', '0267258', '0001593', '0068338', '1631435', '1429380', '0000117', '1555340']","https://m.media-amazon.com/images/M/MV5BMTk5OTcxNTUyNF5BMl5BanBnXkFtZTcwMDczMzE0NA@@._V1_SY150_CR0,0,101,150_.jpg","Horror, Mystery","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",6.2,Scream 4,2011
343135,"Ben Stiller, Jennifer Aniston, Philip Seymour Hoffman","['0001774', '0000098', '0000450', '0005226', '0000285', '0000279', '0000986', '0006987', '0497891', '0228336']","https://m.media-amazon.com/images/M/MV5BMTcxMDMwODg3Nl5BMl5BanBnXkFtZTYwMTM4NTY3._V1_SY150_CR0,0,101,150_.jpg","Comedy, Romance",A buttoned up newlywed finds his too organized life falling into chaos when he falls in love with an old classmate.,5.9,Along Came Polly,2004
88323,"Barret Oliver, Gerald McRaney, Chris Eastman","['0646768', '0574468', '0308110', '0177530', '0318185', '0384718', '0746989', '0699596', '0348214', '0000441']","https://m.media-amazon.com/images/M/MV5BM2YwNWExYjItODZmOC00MTRjLWFlYmEtODFmNGI5M2E5NzYxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Drama, Family",A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,7.4,The NeverEnding Story,1984
5074352,"Aamir Khan, Fatima Sana Shaikh, Sanya Malhotra","['0451148', '0760778', '7621667', '2799219', '6269780', '7621668', '7621669', '5057209', '2971390', '8624891']","https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_SY150_CR3,0,101,150_.jpg","Action, Biography, Drama",Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,8.5,Dangal,2016
325805,"Nicolas Cage, Sam Rockwell, Alison Lohman","['0000115', '0005377', '0517844', '0022883', '0569226', '0641266', '0247611', '0335275', '0445992', '0469823']","https://m.media-amazon.com/images/M/MV5BMjA3NjMyNjIyMF5BMl5BanBnXkFtZTYwOTgzMDI3._V1_SY150_CR0,0,101,150_.jpg","Comedy, Crime, Drama",A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,7.3,Matchstick Men,2003
100150,"Gabriel Byrne, Marcia Gay Harden, John Turturro","['0000321', '0001315', '0001806', '0689237', '0293422', '0001215', '0823563', '0541438', '0939951', '0867177']","https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_SX101_CR0,0,101,150_.jpg","Crime, Drama, Thriller","Tom Regan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",7.8,Miller's Crossing,1990
2096672,"Jim Carrey, Jeff Daniels, Rob Riggle","['0000120', '0001099', '1443527', '0390229', '1560493', '0003493', '0482141', '0294170', '6151647', '0000678']","https://m.media-amazon.com/images/M/MV5BMTYxMzA0MzAyMF5BMl5BanBnXkFtZTgwMjMyNjcwMjE@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Comedy","20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",5.6,Dumb and Dumber To,2014
116922,"Bill Pullman, Patricia Arquette, John Roselius","['0000597', '0000099', '0741803', '0258388', '0535509', '0557219', '0086706', '0738433', '0928795', '0831467']","https://m.media-amazon.com/images/M/MV5BYWUxOWY4NDctMDFmMS00ZTQwLWExMGEtODg0ZWNhOTE5NzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR2,0,101,150_.jpg","Mystery, Thriller","After a bizarre encounter at a party, a jazz saxophonist is framed for the murder of his wife and sent to prison, where he inexplicably morphs into a young mechanic and begins leading a new life.",7.6,Lost Highway,1997
1448755,"Jason Statham, Clive Owen, Robert De Niro","['0005458', '0654110', '0000134', '0700712', '0949237', '2088803', '0578853', '0015382', '2436874', '2506835']","https://m.media-amazon.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Crime, Thriller","When his mentor is taken captive by a disgraced Arab sheik, a killer-for-hire is forced into action. His mission: kill three members of Britain's elite Special Air Service responsible for the death of his sons.",6.5,Killer Elite,2011
467197,"Mark Wahlberg, Mila Kunis, Beau Bridges","['0000242', '0005109', '0000977', '0524839', '0000563', '0006610', '1004774', '0123632', '1385871', '0336923']","https://m.media-amazon.com/images/M/MV5BNzM5OTAxYmQtODRkZC00ZGZlLTlhNzYtNzFiODVjMTY4MWU2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg","Action, Crime, Drama","Coming together to solve a series of murders in New York City are a police detective whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation.",5.4,Max Payne,2008
79417,"Dustin Hoffman, Meryl Streep, Jane Alexander","['0000163', '0000658', '0000737', '0377888', '0003318', '0168642', '0001851', '0600810', '0150166', '0707926']","https://m.media-amazon.com/images/M/MV5BNDM3YjNlYmMtOGY3NS00MmRjLWIyY2UtNDA0MWM3OTNlZTY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,"Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.",7.8,Kramer vs. Kramer,1979
89530,"Mel Gibson, Bruce Spence, Adam Cockburn","['0000154', '0817748', '0168284', '0877913', '0861930', '0744441', '0489261', '0026353', '0344188', '0817120']","https://m.media-amazon.com/images/M/MV5BMmI4YWEyNTItZTFiMS00YzY4LWE2ZjYtNGRlNmZhNjRmOWVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi","After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",6.3,Mad Max Beyond Thunderdome,1985
449010,"Ed Speleers, Jeremy Irons, Sienna Guillory","['1968873', '0000460', '0347149', '0001015', '0000518', '1330560', '0035605', '0250659', '0507207', '0005023']","https://m.media-amazon.com/images/M/MV5BNzMyMGI1N2UtNzc5YS00OGNkLTg1OTktMTNkMmY2Zjk1NTQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Family","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",5.1,Eragon,2006
2177771,"George Clooney, Matt Damon, Bill Murray","['0000123', '0000354', '0000195', '0000949', '0000422', '0241121', '0095017', '0000837', '0503059', '0230649']","https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, History",An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.,6.1,The Monuments Men,2014
257360,"Jack Nicholson, Kathy Bates, Hope Davis","['0000197', '0000870', '0204706', '0000551', '0820053', '0381606', '0342881', '0712790', '0137230', '1078183']","https://m.media-amazon.com/images/M/MV5BMTYxOTAyNjEzNV5BMl5BanBnXkFtZTcwMTAxMDAwMQ@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama","A man upon retirement, embarks on a journey to his estranged daughter's wedding, only to discover more about himself and life than he ever expected.",7.2,About Schmidt,2002
2446980,"Jennifer Lawrence, Robert De Niro, Bradley Cooper","['2225369', '0000134', '0177896', '1183149', '0002663', '0000515', '0000618', '4745601', '0737533', '0005166']","https://m.media-amazon.com/images/M/MV5BNzRiOWZmMzUtZTJiOC00MjQ1LTkwMjgtNzhlYzBmODAzYTA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg",Drama,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",6.6,Joy,2015
46250,"Gregory Peck, Audrey Hepburn, Eddie Albert","['0000060', '0000030', '0000734', '0694403', '0930732', '0712615', '0138479', '0137567', '0259599', '0095979']","https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Romance",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,8.1,Roman Holiday,1953
381707,"Shawn Wayans, Marlon Wayans, Jaime King","['0915465', '0005541', '0454809', '0265670', '0613147', '0001334', '0005311', '0187719', '0199590', '0892455']","https://m.media-amazon.com/images/M/MV5BMTY3OTg2OTM3OV5BMl5BanBnXkFtZTYwNzY5OTA3._V1_SY150_CR0,0,101,150_.jpg","Comedy, Crime",Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson Sisters from a kidnapping plot.,5.6,White Chicks,2004
3774114,"Melissa Leo, Zachary Quinto, Joseph Gordon-Levitt","['0502425', '0704270', '0330687', '0124964', '0278755', '5564735', '2757852', '4554036', '0406975', '0859104']","https://m.media-amazon.com/images/M/MV5BMTg2MzYzNzgzOF5BMl5BanBnXkFtZTgwOTg4NzQ4OTE@._V1_SX101_CR0,0,101,150_.jpg","Biography, Drama, Thriller","The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.",7.3,Snowden,2016
815236,"Jay Baruchel, Alice Eve, T.J. Miller","['0059431', '1404408', '2554352', '1036181', '1535594', '0005441', '1531180', '1167794', '1269983', '0750468']","https://m.media-amazon.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Romance","An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.",6.4,She's Out of My League,2010
379725,"Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman","['1738584', '0827274', '0000450', '0033758', '1893372', '1409015', '1477818', '0121119', '0001416', '0024780']","https://m.media-amazon.com/images/M/MV5BMTczMzU0MjM1MV5BMl5BanBnXkFtZTcwMjczNzgyNA@@._V1_SY150_CR0,0,101,150_.jpg","Biography, Crime, Drama","In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row.",7.4,Capote,2005
34492,"Hardie Albright, Stan Alexander, Bobette Audrey","['0017013', '0018755', '1027883', '0066951', '1028218', '0152398', '1036395', '1028730', '0201428', '0205561']","https://m.media-amazon.com/images/M/MV5BMTY1NzM4NDg5MV5BMl5BanBnXkFtZTgwMjI1MTkzMjE@._V1_SX101_CR0,0,101,150_.jpg","Animation, Drama, Family",The story of a young deer growing up in the forest.,7.3,Bambi,1942
119738,"Julia Roberts, Dermot Mulroney, Cameron Diaz","['0000210', '0000551', '0000139', '0000391', '0097842', '0001826', '0341737', '0696387', '0838360', '0557733']","https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance","When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.",6.3,My Best Friend's Wedding,1997
433362,"Harriet Minto-Day, Jay Laga'aia, Damien Garvey","['3735190', '0481092', '0960946', '3735235', '2502771', '0223941', '1972696', '2730163', '0000160', '3735121']","https://m.media-amazon.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_SY150_CR0,0,101,150_.jpg","Action, Fantasy, Horror","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.",6.5,Daybreakers,2009
384793,"Justin Long, Jonah Hill, Adam Herschman","['0519043', '1706767', '2012635', '1551922', '0857215', '0085400', '0515116', '0220711', '0193639', '2000954']","https://m.media-amazon.com/images/M/MV5BMTkzNzY5OTc3Nl5BMl5BanBnXkFtZTcwNjE4NDQzMQ@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",6.5,Accepted,2006
452594,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams","['0000681', '0000098', '0000725', '0369513', '0269463', '0000867', '0001114', '0519043', '0001720', '0383422']","https://m.media-amazon.com/images/M/MV5BOTM1YjVhNTMtZTEyZi00ODk3LWI4NDItZWUyZTA1ODM3Zjk4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Romance","In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.",5.8,The Break-Up,2006
