,title,year,genres,plot,cover_url,rating
295,The Hurt Locker,2008,"['Drama', 'Thriller', 'War']","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",https://m.media-amazon.com/images/M/MV5BYWYxZjU2MmQtMmMzYi00ZWUwLTg2ZWQtMDExZTVlYjM3ZWM1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,7.6
296,Indiana Jones and the Kingdom of the Crystal Skull,2008,"['Action', 'Adventure']","In 1957, archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",https://m.media-amazon.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SY600.jpg,6.2
297,The Help,2011,['Drama'],"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SY600.jpg,8.1
298,Rush,2013,"['Action', 'Biography', 'Drama', 'Sport']",The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY600.jpg,8.1
299,Big Fish,2003,"['Adventure', 'Drama', 'Fantasy', 'Romance']",A frustrated son tries to determine the fact from fiction in his dying father's life.,https://m.media-amazon.com/images/M/MV5BMTYyMzM3MzgyNV5BMl5BanBnXkFtZTcwMTI4MzUyMQ@@._V1_SY600.jpg,8.0
300,Dawn of the Planet of the Apes,2014,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_SY600.jpg,7.6
301,Mystic River,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,"https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",8.0
302,Zodiac,2007,"['Crime', 'Drama', 'Mystery', 'Thriller']","In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",https://m.media-amazon.com/images/M/MV5BN2UwNDc5NmEtNjVjZS00OTI5LWE5YjctMWM3ZjBiZGYwMGI2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,7.7
303,Charlie and the Chocolate Factory,2005,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",https://m.media-amazon.com/images/M/MV5BNjcxMjg1Njg2NF5BMl5BanBnXkFtZTcwMjQ4NzMzMw@@._V1_SY600.jpg,6.6
304,The Girl with the Dragon Tattoo,2011,"['Crime', 'Drama', 'Mystery', 'Thriller']","Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.",https://m.media-amazon.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_SY600.jpg,7.8
305,Beauty and the Beast,1991,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']","A selfish prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,8.0
306,War of the Worlds,2005,"['Adventure', 'Sci-Fi', 'Thriller']","As Earth is invaded by alien tripod fighting machines, one family fights for survival.",https://m.media-amazon.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SY600.jpg,6.5
307,Captain Phillips,2013,"['Biography', 'Drama', 'Thriller']","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",https://m.media-amazon.com/images/M/MV5BODhiZWRhMjctNDUyMS00NmUwLTgwYmItMjJhOWNkZWQ3ZTQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY600.jpg,7.8
308,Love Actually,2003,"['Comedy', 'Drama', 'Romance']","Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.","https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.6
309,The Amazing Spider-Man 2,2014,"['Action', 'Adventure', 'Sci-Fi']","When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.",https://m.media-amazon.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_SY600.jpg,6.6
310,The Maze Runner,2014,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']","Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",https://m.media-amazon.com/images/M/MV5BMjUyNTA3MTAyM15BMl5BanBnXkFtZTgwOTEyMTkyMjE@._V1_SY600.jpg,6.8
311,The Day After Tomorrow,2004,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",https://m.media-amazon.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1_SY600.jpg,6.4
312,Get Out,2017,"['Horror', 'Mystery', 'Thriller']","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_SY600.jpg,7.7
313,Fury,2014,"['Action', 'Drama', 'War']","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",https://m.media-amazon.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_SY600.jpg,7.6
314,Shrek 2,2004,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",Princess Fiona's parents invite her and Shrek to dinner to celebrate her marriage. If only they knew the newlyweds were both ogres.,https://m.media-amazon.com/images/M/MV5BMDJhMGRjN2QtNDUxYy00NGM3LThjNGQtMmZiZTRhNjM4YzUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.2
315,Kung Fu Panda,2008,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts.",https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SY600.jpg,7.6
316,Zootopia,2016,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SY600.jpg,8.0
317,Arrow,2012,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Sci-Fi']","Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",https://m.media-amazon.com/images/M/MV5BMTU5MjU5NjUyOV5BMl5BanBnXkFtZTgwMDY1ODIyNjM@._V1_SY600.jpg,7.7
318,Quantum of Solace,2008,"['Action', 'Adventure', 'Thriller']",James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a country's most valuable resource.,https://m.media-amazon.com/images/M/MV5BMjZiYTUzMzktZWI5Yy00Mzk4LWFlMDgtYjRmNWU0Mzc0MzNiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY600.jpg,6.6
319,The Hunger Games: Mockingjay - Part 1,2014,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage.",https://m.media-amazon.com/images/M/MV5BMTcxNDI2NDAzNl5BMl5BanBnXkFtZTgwODM3MTc2MjE@._V1_SY600.jpg,6.7
320,Lost in Translation,2003,['Drama'],A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,"https://m.media-amazon.com/images/M/MV5BMTI2NDI5ODk4N15BMl5BanBnXkFtZTYwMTI3NTE3._V1_SX101_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.8
321,House,2004,"['Drama', 'Mystery']",An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.,https://m.media-amazon.com/images/M/MV5BMDA4NjQzN2ItZDhhNC00ZjVlLWFjNTgtMTEyNDQyOGNjMDE1XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY600.jpg,8.7
322,Live Free or Die Hard,2007,"['Action', 'Thriller']",John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,https://m.media-amazon.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_SY600.jpg,7.1
323,The Da Vinci Code,2006,"['Mystery', 'Thriller']","A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity.",https://m.media-amazon.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SY600.jpg,6.6
324,We're the Millers,2013,"['Comedy', 'Crime']",A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,https://m.media-amazon.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SY600.jpg,7.0
325,Gangs of New York,2002,"['Crime', 'Drama']","In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",https://m.media-amazon.com/images/M/MV5BNDg3MmI1ZDYtMDZjYi00ZWRlLTk4NzEtZjY4Y2U0NjE5YmRiXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_SY600.jpg,7.5
326,Armageddon,1998,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, N.A.S.A. recruits a misfit team of deep core drillers to save the planet.",https://m.media-amazon.com/images/M/MV5BMGM0NzE2YjgtZGQ4YS00MmY3LTg4ZDMtYjUwNTNiNTJhNTQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,6.7
327,Blade Runner 2049,2017,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.",https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_SY600.jpg,8.0
328,The Last Samurai,2003,"['Action', 'Drama', 'History', 'War']",An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.,https://m.media-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_SY600.jpg,7.7
329,Big Hero 6,2014,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Sci-Fi']","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",https://m.media-amazon.com/images/M/MV5BMDliOTIzNmUtOTllOC00NDU3LWFiNjYtMGM0NDc1YTMxNjYxXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_SY600.jpg,7.8
330,The Mummy,1999,"['Action', 'Adventure', 'Fantasy']","At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreck havoc as he searches for the reincarnation of his long-lost love.",https://m.media-amazon.com/images/M/MV5BOTJiYjBhZDgtMjhiOC00MTIzLThlNGMtMmI1NjIwM2M3YTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.0
331,Deadpool 2,2018,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.",https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_SY600.jpg,7.8
332,American Gangster,2007,"['Biography', 'Crime', 'Drama', 'Thriller']","An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",https://m.media-amazon.com/images/M/MV5BMTkyNzY5MDA5MV5BMl5BanBnXkFtZTcwMjg4MzI3MQ@@._V1_SY600.jpg,7.8
333,Transformers: Dark of the Moon,2011,"['Action', 'Adventure', 'Sci-Fi']","The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.",https://m.media-amazon.com/images/M/MV5BMTkwOTY0MTc1NV5BMl5BanBnXkFtZTcwMDQwNjA2NQ@@._V1_SY600.jpg,6.3
334,King Kong,2005,"['Action', 'Adventure', 'Drama', 'Romance']","In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to the mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with leading lady Ann Darrow.",https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.2
335,Dead Poets Society,1989,"['Comedy', 'Drama']",English teacher John Keating inspires his students to look at poetry with a different perspective of authentic knowledge and feelings.,https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,8.1
336,Transformers: Revenge of the Fallen,2009,"['Action', 'Adventure', 'Sci-Fi']","Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",https://m.media-amazon.com/images/M/MV5BNjk4OTczOTk0NF5BMl5BanBnXkFtZTcwNjQ0NzMzMw@@._V1_SY600.jpg,6.0
337,The Terminal,2004,"['Comedy', 'Drama', 'Romance']","An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.",https://m.media-amazon.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_SY600.jpg,7.3
338,Tangled,2010,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",https://m.media-amazon.com/images/M/MV5BMTAxNDYxMjg0MjNeQTJeQWpwZ15BbWU3MDcyNTk2OTM@._V1_SY600.jpg,7.8
339,The 40 Year Old Virgin,2005,"['Comedy', 'Romance']","Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",https://m.media-amazon.com/images/M/MV5BMTNjYTA1NDMtZGZmZi00MTdiLThjZTMtZWU1MGYyZjZkNzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY600.jpg,7.1
340,Citizen Kane,1941,"['Drama', 'Mystery']","Following the death of a publishing tycoon, news reporters scramble to discover the meaning of his final utterance.",https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,8.3
341,Spotlight,2015,"['Crime', 'Drama', 'History']","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SY600.jpg,8.1
342,In Bruges,2008,"['Comedy', 'Crime', 'Drama', 'Thriller']","Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",https://m.media-amazon.com/images/M/MV5BMTUwOGFiM2QtOWMxYS00MjU2LThmZDMtZDM2MWMzNzllNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY600.jpg,7.9
343,Hacksaw Ridge,2016,"['Biography', 'Drama', 'History', 'War']","World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.",https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SY600.jpg,8.1
344,This Is the End,2013,"['Comedy', 'Fantasy']","6 Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only will have to face with the apocalypse, but with themselves.",https://m.media-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_SY600.jpg,6.6
345,Fantastic Beasts and Where to Find Them,2016,"['Adventure', 'Family', 'Fantasy']",The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,https://m.media-amazon.com/images/M/MV5BMjMxOTM1OTI4MV5BMl5BanBnXkFtZTgwODE5OTYxMDI@._V1_SY600.jpg,7.3
346,The Theory of Everything,2014,"['Biography', 'Drama', 'Romance']",A look at the relationship between the famous physicist Stephen Hawking and his wife.,"https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_SY150_CR0,0,101,150_.jpg@._V1_SY600.jpg",7.7
347,Mission: Impossible,1996,"['Action', 'Adventure', 'Thriller']","An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_SY600.jpg,7.1
348,Alice in Wonderland,2010,"['Adventure', 'Family', 'Fantasy']","Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SY600.jpg,6.5
349,The Princess Bride,1987,"['Adventure', 'Family', 'Fantasy', 'Romance']","While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",https://m.media-amazon.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SY600.jpg,8.1
350,Training Day,2001,"['Crime', 'Drama', 'Thriller']","On his first day on the job as a Los Angeles narcotics officer, a rookie cop goes beyond a full work day in training within the narcotics division of the L.A.P.D. with a rogue detective who isn't what he appears to be.",https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.7
351,Back to the Future Part III,1990,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']","Enjoying a peaceable existence in 1885, Doctor Emmet Brown is about to be killed by Buford ""Mad Dog"" Tannen. Marty McFly travels back in time to save his friend.",https://m.media-amazon.com/images/M/MV5BYjhlMGYxNmMtOWFmMi00Y2M2LWE5NWYtZTdlMDRlMGEzMDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,7.4
352,Midnight in Paris,2011,"['Comedy', 'Fantasy', 'Romance']","While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s everyday at midnight.",https://m.media-amazon.com/images/M/MV5BMTM4NjY1MDQwMl5BMl5BanBnXkFtZTcwNTI3Njg3NA@@._V1_SY600.jpg,7.7
353,It's a Wonderful Life,1946,"['Drama', 'Family', 'Fantasy']",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SY600.jpg,8.6
354,Baby Driver,2017,"['Action', 'Crime', 'Drama', 'Music', 'Thriller']","After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SY600.jpg,7.6
355,American Pie,1999,['Comedy'],Four teenage boys enter a pact to lose their virginity by prom night.,https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SY600.jpg,7.0
356,Spectre,2015,"['Action', 'Adventure', 'Thriller']","A cryptic message from 007's past sends him pitted against a mysterious terrorist organization called Spectre, and learns of its involvement in previous events of his most dangerous missions.",https://m.media-amazon.com/images/M/MV5BOWQ1MDE1NzgtNTQ4OC00ZjliLTllZDAtN2IyOTVmMTc5YjUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,6.8
357,Tropic Thunder,2008,"['Action', 'Adventure', 'Comedy', 'War']","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_SY600.jpg,7.0
358,The Wizard of Oz,1939,"['Adventure', 'Family', 'Fantasy', 'Musical']",Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home to Kansas and help her friends as well.,https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_SY600.jpg,8.0
359,Saw,2004,"['Crime', 'Horror', 'Mystery', 'Thriller']","Two strangers, who awaken in a room with no recollection of how they got there, soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",https://m.media-amazon.com/images/M/MV5BMjE4MDYzNDE1OV5BMl5BanBnXkFtZTcwNDY2OTYwNA@@._V1_SY600.jpg,7.6
360,Cloverfield,2008,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,https://m.media-amazon.com/images/M/MV5BZDNhNDJlNDktZDI4OC00OTE3LWI2M2UtOThkNTFkNjBjYzRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY600.jpg,7.0
361,Platoon,1986,"['Drama', 'War']",A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,https://m.media-amazon.com/images/M/MV5BM2Y1NTQyNWYtNDViNy00ZWRhLTk3MTMtOTI3ZGQ5MDFiNWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY600.jpg,8.1
362,Supernatural,2005,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']","Two brothers follow their father's footsteps as hunters, fighting evil supernatural beings of many kinds, including monsters, demons, and gods that roam the earth.",https://m.media-amazon.com/images/M/MV5BMjAyNzkxOTU5MF5BMl5BanBnXkFtZTgwMTk1OTYzNjM@._V1_SY600.jpg,8.5
363,X-Men: Apocalypse,2016,"['Action', 'Adventure', 'Sci-Fi']","In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.",https://m.media-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_SY600.jpg,7.0
364,Terminator 3: Rise of the Machines,2003,"['Action', 'Sci-Fi']",A cybernetic warrior from a post-apocalyptic future travels back in time to protect a 25-year old drifter and his future wife from a most advanced robotic assassin and to ensure they both survive a nuclear attack.,https://m.media-amazon.com/images/M/MV5BMTk5NzM1ODgyN15BMl5BanBnXkFtZTcwMzA5MjAzMw@@._V1_SY600.jpg,6.3
365,Fast & Furious 6,2013,"['Action', 'Crime', 'Thriller']","Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",https://m.media-amazon.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_SY600.jpg,7.1
366,Godzilla,2014,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.",https://m.media-amazon.com/images/M/MV5BN2E4ZDgxN2YtZjExMS00MWE5LTg3NjQtNTkxMzJhOTA3MDQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY600.jpg,6.4
367,In Time,2011,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']","In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",https://m.media-amazon.com/images/M/MV5BMjA3NzI1ODc1MV5BMl5BanBnXkFtZTcwMzI5NjQwNg@@._V1_SY600.jpg,6.7
368,It,2017,"['Horror', 'Thriller']","In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SY600.jpg,7.4
369,Bruce Almighty,2003,"['Comedy', 'Drama', 'Fantasy']",A guy who complains about God too often is given almighty powers to teach him how difficult it is to run the world.,https://m.media-amazon.com/images/M/MV5BNzMyZDhiZDUtYWUyMi00ZDQxLWE4NDQtMWFlMjI1YjVjMjZiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY600.jpg,6.7
